abv,brewery,date_added,name,num_ratings,rating,state,style,town,abv_range,category,year_added,ale
0.11,Ocelot Brewing Company,1/15/2016,Ocelot Gravity Always Wins,5,3.43,VA,Scotch Ale / Wee Heavy,Dulles,8% and more,Strong Ale,2016,1
0.11,Ocelot Brewing Company,9/18/2016,Ocelot Gravity Always Wins (Bourbon Barrel),11,3.61,VA,Scotch Ale / Wee Heavy,Dulles,8% and more,Strong Ale,2016,1
0.057,Ocelot Brewing Company,3/16/2016,Ocelot Guilty!,6,3.08,VA,Amber Lager - Intl / Vienna,Dulles,5-6%,Lager,2016,0
0.098,Ocelot Brewing Company,5/13/2015,Ocelot Hangman,4,3.1,VA,Strong Ale - American,Dulles,8% and more,Strong Ale,2015,1
0.067,Ocelot Brewing Company,7/8/2017,Ocelot Hearts & Thoughts,1,3.09,VA,Saison / Farmhouse / Grisette,Dulles,6-7%,Farmhouse Ale,2017,1
0.067,Ocelot Brewing Company,4/26/2018,Ocelot Hearts & Thoughts (Blueberries),1,3.15,VA,Saison / Farmhouse / Grisette,Dulles,6-7%,Farmhouse Ale,2018,1
0.068,Ocelot Brewing Company,9/1/2018,Ocelot Henry the Horse,2,3.26,VA,IPA,Dulles,6-7%,IPA,2018,1
0.06,Ocelot Brewing Company,12/24/2018,Ocelot HeroHomes LoCo Ale Trail Saison,1,3.11,VA,Saison / Farmhouse / Grisette,Dulles,6-7%,Farmhouse Ale,2018,1
0.075,Ocelot Brewing Company,1/3/2018,Ocelot Holy Experience,3,3.39,VA,IPA - Black/Brown/Cascadian Dark,Dulles,7-8%,IPA,2018,1
0.067,Ocelot Brewing Company,7/24/2015,Ocelot Home,13,3.55,VA,IPA,Dulles,6-7%,IPA,2015,1
0.075,Ocelot Brewing Company,6/22/2017,Ocelot Honey Pie,11,3.21,VA,Saison / Farmhouse / Grisette,Dulles,7-8%,Farmhouse Ale,2017,1
0.046,Ocelot Brewing Company,10/15/2016,Ocelot Hourglass Body,5,3.39,VA,Stout,Dulles,4-5%,Porter / Stout,2016,0
0.051,Ocelot Brewing Company,7/24/2015,Ocelot Idle Hands,10,3.15,VA,Sour / Wild Beer,Dulles,5-6%,Sour,2015,0
0.08,Ocelot Brewing Company,5/20/2016,Ocelot Impression,10,3.66,VA,IIPA - Imperial / Double IPA,Dulles,8% and more,IPA,2016,1
0.069,Ocelot Brewing Company,10/23/2017,Ocelot Inside Out,5,3.46,VA,IPA,Dulles,6-7%,IPA,2017,1
0.066,Ocelot Brewing Company,3/20/2017,Ocelot Jacks & Jokers,9,3.57,VA,IPA,Dulles,6-7%,IPA,2017,1
0.063,Ocelot Brewing Company,3/1/2018,Ocelot Jezmund,4,3.32,VA,IPA,Dulles,6-7%,IPA,2018,1
0.073,Ocelot Brewing Company,1/14/2016,Ocelot Jive and Lyrics,6,3.2,VA,IPA,Dulles,7-8%,IPA,2016,1
0.07200000000000001,Ocelot Brewing Company,3/2/2017,Ocelot Juvenile Success,5,3.47,VA,IPA,Dulles,7-8%,IPA,2017,1
0.066,Ocelot Brewing Company,10/20/2018,Ocelot Kingdom Half Mine,2,3.33,VA,IPA,Dulles,6-7%,IPA,2018,1
0.09,Ocelot Brewing Company,8/20/2015,Ocelot Kiss the Sky,4,3.42,VA,IIPA - Imperial / Double IPA,Dulles,8% and more,IPA,2015,1
0.055,Ocelot Brewing Company,10/5/2018,Ocelot Lamp,4,3.23,VA,Pilsener / Pils / Pilsner,Dulles,5-6%,Pale Lager,2018,0
0.081,Ocelot Brewing Company,4/8/2015,Ocelot Lemon Yellow Sun,5,2.91,VA,Wheat Ale,Dulles,8% and more,Wheat,2015,0
0.104,Ocelot Brewing Company,8/21/2018,"Ocelot Lie, Cheat, & Steal",8,3.57,VA,Stout - Imperial,Dulles,8% and more,Porter / Stout,2018,0
0.048,Ocelot Brewing Company,2/3/2016,Ocelot Little Black Book,9,3.56,VA,Stout - Milk / Sweet,Dulles,4-5%,Porter / Stout,2016,0
0.068,Ocelot Brewing Company,12/23/2016,Ocelot Livewire,11,3.62,VA,IPA,Dulles,6-7%,IPA,2016,1
0.073,Ocelot Brewing Company,5/21/2017,Ocelot Loaded Questions,3,3.24,VA,IPA,Dulles,7-8%,IPA,2017,1
0.068,Ocelot Brewing Company,11/4/2016,Ocelot Lonely People,4,3.32,VA,IPA,Dulles,6-7%,IPA,2016,1
0.06,Ocelot Brewing Company,3/31/2016,Ocelot Lost Angel,10,3.31,VA,IPA,Dulles,6-7%,IPA,2016,1
0.08199999999999999,Ocelot Brewing Company,7/15/2018,Ocelot Lucky You,5,3.45,VA,IIPA - Imperial / Double IPA,Dulles,8% and more,IPA,2018,1
0.063,Ocelot Brewing Company,8/9/2016,Ocelot Magic Runes,5,3.25,VA,Saison / Farmhouse / Grisette,Dulles,6-7%,Farmhouse Ale,2016,1
0.061,Ocelot Brewing Company,6/3/2016,Ocelot Magnetized,5,3.37,VA,IPA,Dulles,6-7%,IPA,2016,1
0.064,Ocelot Brewing Company,2/9/2016,Ocelot Marbles,10,3.52,VA,IPA,Dulles,6-7%,IPA,2016,1
0.057,Ocelot Brewing Company,11/1/2017,Ocelot Marmalade Skies,5,3.2,VA,Bitter - Premium / Strong / ESB,Dulles,5-6%,Ale,2017,1
0.052000000000000005,Ocelot Brewing Company,3/20/2017,Ocelot Megaton Maple,5,3.48,VA,Stout,Dulles,5-6%,Porter / Stout,2017,0
0.067,Ocelot Brewing Company,2/16/2017,Ocelot Mi Corazon,7,3.48,VA,IPA - Hazy / NEIPA,Dulles,6-7%,NEIPA,2017,1
0.067,Ocelot Brewing Company,12/28/2016,Ocelot Misty Mountain,3,3.1,VA,IPA,Dulles,6-7%,IPA,2016,1
0.068,Ocelot Brewing Company,8/4/2017,Ocelot Monkey on a Train,16,3.5,VA,IPA,Dulles,6-7%,IPA,2017,1
0.08,Ocelot Brewing Company,1/12/2019,Ocelot Moonlight Drive,1,3.13,VA,IIPA - Imperial / Double IPA,Dulles,8% and more,IPA,2019,1
0.08800000000000001,Ocelot Brewing Company,6/28/2015,Ocelot Mountain of Dreams,9,3.45,VA,IIPA - Imperial / Double IPA,Dulles,8% and more,IPA,2015,1
0.068,Ocelot Brewing Company,8/9/2017,Ocelot Mr. Kite,16,3.59,VA,IPA,Dulles,6-7%,IPA,2017,1
0.075,Ocelot Brewing Company,3/29/2018,Ocelot Much Obliged,3,3.33,VA,IPA,Dulles,7-8%,IPA,2018,1
0.05,Ocelot Brewing Company,6/2/2017,Ocelot My Hearts Delight,2,3.02,VA,Red Ale / Intl Amber Ale,Dulles,5-6%,Red Ale,2017,1
0.09,Ocelot Brewing Company,4/8/2015,Ocelot My Only Friend,9,3.37,VA,Stout - Imperial,Dulles,8% and more,Porter / Stout,2015,0
0.105,Ocelot Brewing Company,5/7/2016,Ocelot My Only Friend (Bourbon Barrel),12,3.73,VA,Stout - Imperial,Dulles,8% and more,Porter / Stout,2016,0
0.105,Ocelot Brewing Company,3/17/2018,"Ocelot My Only Friend (Coffee, Coconut, Vanilla)",1,3.21,VA,Stout - Imperial,Dulles,8% and more,Porter / Stout,2018,0
0.115,Ocelot Brewing Company,4/9/2016,Ocelot My Sweet Virginia,10,3.6,VA,BarleyWine / WheatWine / RyeWine,Dulles,8% and more,Strong Ale,2016,1
0.071,Ocelot Brewing Company,5/13/2015,Ocelot My Worried Mind,7,3.19,VA,Sour / Wild Beer,Dulles,7-8%,Sour,2015,0
0.077,Ocelot Brewing Company,9/9/2015,Ocelot Neverending Maze,9,3.46,VA,IPA,Dulles,7-8%,IPA,2015,1
0.084,Ocelot Brewing Company,2/5/2017,Ocelot Nocturnal,4,3.51,VA,Stout - Imperial,Dulles,8% and more,Porter / Stout,2017,0
0.068,Ocelot Brewing Company,12/6/2018,Ocelot Nothin' Left,1,3.04,VA,IPA,Dulles,6-7%,IPA,2018,1
0.052000000000000005,Ocelot Brewing Company,7/12/2018,Ocelot Olé,7,3.34,VA,Pilsener / Pils / Pilsner,Dulles,5-6%,Pale Lager,2018,0
0.06,Ocelot Brewing Company,12/15/2016,Ocelot Open Road,5,3.24,VA,IPA,Dulles,6-7%,IPA,2016,1
0.05,Ocelot Brewing Company,7/23/2015,Ocelot Orange Bittercat,1,3.06,VA,Wheat Ale,Dulles,5-6%,Wheat,2015,0
0.07,Ocelot Brewing Company,7/8/2015,Ocelot Our Elaborate Plans,1,3.06,VA,IPA,Dulles,7-8%,IPA,2015,1
0.065,Ocelot Brewing Company,1/12/2017,Ocelot Over Yonder,6,3.33,VA,Red Ale / Intl Amber Ale,Dulles,6-7%,Red Ale,2017,1
0.115,Ocelot Brewing Company,4/16/2016,Ocelot Painless,4,3.52,VA,Stout - Imperial,Dulles,8% and more,Porter / Stout,2016,0
0.115,Ocelot Brewing Company,12/8/2016,Ocelot Painless (Bourbon Barrel Aged),9,3.52,VA,Stout - Imperial,Dulles,8% and more,Porter / Stout,2016,0
0.065,Ocelot Brewing Company,11/15/2017,Ocelot Painted Room,3,3.18,VA,IPA,Dulles,6-7%,IPA,2017,1
0.071,Ocelot Brewing Company,9/10/2015,Ocelot Paper Tiger,9,3.4,VA,IPA - Black/Brown/Cascadian Dark,Dulles,7-8%,IPA,2015,1
0.057,Ocelot Brewing Company,9/7/2016,Ocelot Penny Arcade IPA,5,3.3,VA,IPA,Dulles,5-6%,IPA,2016,1
0.07,Ocelot Brewing Company,6/14/2016,Ocelot People Everywhere,6,3.56,VA,IPA,Dulles,7-8%,IPA,2016,1
0.06,Ocelot Brewing Company,10/27/2016,Ocelot Piece of Mind,7,3.31,VA,IPA,Dulles,6-7%,IPA,2016,1
0.067,Ocelot Brewing Company,11/28/2015,Ocelot Planets Align,14,3.56,VA,IPA,Dulles,6-7%,IPA,2015,1
0.09,Ocelot Brewing Company,11/12/2015,Ocelot Plasticine Porter,7,3.56,VA,Porter - Imperial,Dulles,8% and more,Porter / Stout,2015,0
0.094,Ocelot Brewing Company,11/13/2015,Ocelot Plasticine Porter (Coffee),4,3.53,VA,Porter - Imperial,Dulles,8% and more,Porter / Stout,2015,0
0.08900000000000001,Ocelot Brewing Company,12/8/2016,Ocelot Powers of Observation,5,3.4,VA,Porter - Baltic,Dulles,8% and more,Porter / Stout,2016,0
0.09,Ocelot Brewing Company,11/1/2017,"Ocelot Powers of Observation (Bourbon Barrel, Cherries, Chocolate)",6,3.54,VA,Porter - Baltic,Dulles,8% and more,Porter / Stout,2017,0
0.053,Ocelot Brewing Company,12/24/2015,Ocelot Private Eyes,7,3.22,VA,Wheat Ale,Dulles,5-6%,Wheat,2015,0
0.07,Ocelot Brewing Company,12/28/2015,Ocelot Profits of Pride,7,3.41,VA,IPA,Dulles,7-8%,IPA,2015,1
0.12,Ocelot Brewing Company,1/30/2019,Ocelot Purple Black Eye,5,3.36,VA,Stout - Imperial,Dulles,8% and more,Porter / Stout,2019,0
0.045,Ocelot Brewing Company,6/14/2016,Ocelot Purple Rain,8,3.56,VA,Sour / Wild Beer,Dulles,4-5%,Sour,2016,0
0.062,Ocelot Brewing Company,9/14/2018,Ocelot Quiet Company,1,3.11,VA,Pale Ale - American / APA,Dulles,6-7%,Pale Ale,2018,1
0.073,Ocelot Brewing Company,11/3/2017,Ocelot Ready Freddie,6,3.41,VA,IPA,Dulles,7-8%,IPA,2017,1
0.057,Ocelot Brewing Company,11/27/2015,Ocelot Reissue (Ella),8,3.3,VA,Pale Ale - American / APA,Dulles,5-6%,Pale Ale,2015,1
0.057,Ocelot Brewing Company,4/16/2016,Ocelot Reissue (Galaxy),7,3.49,VA,IPA,Dulles,5-6%,IPA,2016,1
0.057,Ocelot Brewing Company,9/18/2015,Ocelot Reissue (Mosaic),7,3.49,VA,Pale Ale - American / APA,Dulles,5-6%,Pale Ale,2015,1
0.068,Ocelot Brewing Company,8/20/2017,Ocelot Restless Dreams,4,3.34,VA,IPA,Dulles,6-7%,IPA,2017,1
0.066,Ocelot Brewing Company,11/10/2016,Ocelot Rollercoaster,7,3.42,VA,IPA,Dulles,6-7%,IPA,2016,1
0.063,Ocelot Brewing Company,7/8/2017,Ocelot Round & Round We Go (Citra),4,3.47,VA,IPA,Dulles,6-7%,IPA,2017,1
0.06,Ocelot Brewing Company,3/10/2018,Ocelot Round & Round We Go (Ekuanot),2,3.11,VA,IPA,Dulles,6-7%,IPA,2018,1
0.06,Ocelot Brewing Company,12/23/2017,Ocelot Round & Round We Go (Simcoe),4,3.34,VA,IPA,Dulles,6-7%,IPA,2017,1
0.063,Ocelot Brewing Company,3/17/2019,Ocelot Round & Round We Go (Southern Passion),2,3.18,VA,IPA,Dulles,6-7%,IPA,2019,1
0.051,Ocelot Brewing Company,10/26/2018,Ocelot Sanitarium,4,3.34,VA,Pilsener / Pils / Pilsner,Dulles,5-6%,Pale Lager,2018,0
0.05,Ocelot Brewing Company,9/9/2018,Ocelot Scandalous,1,3.15,VA,Sour / Wild Beer,Dulles,5-6%,Sour,2018,0
0.051,Ocelot Brewing Company,11/27/2016,Ocelot Schizophrenia,4,3.22,VA,Altbier / Sticke Alt,Dulles,5-6%,Lager,2016,0
0.045,Ocelot Brewing Company,6/5/2016,Ocelot Scream of the Butterfly,10,3.39,VA,Saison / Farmhouse / Grisette,Dulles,4-5%,Farmhouse Ale,2016,1
0.067,Ocelot Brewing Company,8/10/2016,Ocelot Seamless,7,3.55,VA,IPA,Dulles,6-7%,IPA,2016,1
0.086,Ocelot Brewing Company,12/24/2015,Ocelot See the Light,11,3.69,VA,IIPA - Imperial / Double IPA,Dulles,8% and more,IPA,2015,1
0.059,Ocelot Brewing Company,6/15/2017,Ocelot Setting Sun,3,3.28,VA,IPA,Dulles,5-6%,IPA,2017,1
0.052000000000000005,Ocelot Brewing Company,12/15/2016,Ocelot Simple Highway,4,3.21,VA,Pale Ale - American / APA,Dulles,5-6%,Pale Ale,2016,1
0.068,Ocelot Brewing Company,1/25/2018,Ocelot Simple Pleasures,3,3.39,VA,IPA,Dulles,6-7%,IPA,2018,1
0.081,Ocelot Brewing Company,5/12/2015,Ocelot Soft Lies,6,3.39,VA,IPA - Black/Brown/Cascadian Dark,Dulles,8% and more,IPA,2015,1
0.06,Ocelot Brewing Company,3/16/2016,Ocelot Songbird,5,3.3,VA,Sour / Wild Beer,Dulles,6-7%,Sour,2016,0
0.113,Ocelot Brewing Company,12/9/2018,Ocelot Sorrow,7,3.37,VA,BarleyWine / WheatWine / RyeWine,Dulles,8% and more,Strong Ale,2018,1
0.08,Ocelot Brewing Company,4/20/2019,Ocelot Soul Kitchen,1,3.17,VA,IIPA - Imperial / Double IPA,Dulles,8% and more,IPA,2019,1
0.068,Ocelot Brewing Company,2/9/2016,Ocelot Space Cadet,7,3.5,VA,IPA,Dulles,6-7%,IPA,2016,1
0.06,Ocelot Brewing Company,9/1/2018,Ocelot Stag Rabbit,2,3.23,VA,Wheat Ale,Dulles,6-7%,Wheat,2018,0
0.11,Ocelot Brewing Company,4/21/2018,Ocelot Stairway,6,3.49,VA,IIPA - Imperial / Double IPA,Dulles,8% and more,IPA,2018,1
0.06,Ocelot Brewing Company,6/30/2015,Ocelot Still Upside Down,2,2.93,VA,Pale Ale - American / APA,Dulles,6-7%,Pale Ale,2015,1
0.067,Ocelot Brewing Company,6/8/2017,Ocelot Street Lights,4,3.29,VA,IPA,Dulles,6-7%,IPA,2017,1
0.067,Ocelot Brewing Company,11/12/2015,Ocelot Stumbled,10,3.26,VA,Red Ale / Intl Amber Ale,Dulles,6-7%,Red Ale,2015,1
0.055,Ocelot Brewing Company,11/12/2015,Ocelot Sunnyside Dweller,20,3.44,VA,Pilsener / Pils / Pilsner,Dulles,5-6%,Pale Lager,2015,0
0.044,Ocelot Brewing Company,8/24/2017,Ocelot Superfly,3,3.13,VA,Saison / Farmhouse / Grisette,Dulles,4-5%,Farmhouse Ale,2017,1
0.06,Ocelot Brewing Company,4/8/2015,Ocelot Tangerine Trees,2,2.93,VA,IPA,Dulles,6-7%,IPA,2015,1
0.093,Ocelot Brewing Company,11/12/2015,Ocelot The Gallows,11,3.26,VA,Strong Ale - American,Dulles,8% and more,Strong Ale,2015,1
0.058,Ocelot Brewing Company,8/14/2018,Ocelot The Way We Get By,2,3.23,VA,Pale Ale - American / APA,Dulles,5-6%,Pale Ale,2018,1
0.062,Ocelot Brewing Company,9/7/2017,Ocelot Therapy Demands,3,3.42,VA,IPA,Dulles,6-7%,IPA,2017,1
0.075,Ocelot Brewing Company,7/7/2016,Ocelot Thought Control,12,3.62,VA,IPA,Dulles,7-8%,IPA,2016,1
0.115,Ocelot Brewing Company,8/17/2016,Ocelot Three Lovers,9,3.69,VA,IIPA - Imperial / Double IPA,Dulles,8% and more,IPA,2016,1
0.066,Ocelot Brewing Company,7/29/2017,Ocelot Time & Space,3,3.27,VA,IPA,Dulles,6-7%,IPA,2017,1
0.064,Ocelot Brewing Company,9/29/2017,Ocelot Time After Time,2,3.3,VA,IPA,Dulles,6-7%,IPA,2017,1
0.068,Ocelot Brewing Company,5/20/2016,Ocelot Tomorrow,10,3.47,VA,IPA,Dulles,6-7%,IPA,2016,1
0.08,Ocelot Brewing Company,5/21/2017,Ocelot Tongue Tied,3,3.43,VA,IIPA - Imperial / Double IPA,Dulles,8% and more,IPA,2017,1
0.038,Ocelot Brewing Company,7/16/2018,Ocelot Troubadour,2,3.35,VA,Sour / Wild Beer,Dulles,4% and less,Sour,2018,0
0.115,Ocelot Brewing Company,9/9/2015,Ocelot Trouble Ahead,3,3.18,VA,BarleyWine / WheatWine / RyeWine,Dulles,8% and more,Strong Ale,2015,1
0.07,Ocelot Brewing Company,7/24/2015,Ocelot Truth Or Consequence,4,3.18,VA,IPA,Dulles,7-8%,IPA,2015,1
0.06,Ocelot Brewing Company,3/17/2018,Ocelot Twist of Fate,2,3.21,VA,Red Ale / Intl Amber Ale,Dulles,6-7%,Red Ale,2018,1
0.073,Ocelot Brewing Company,9/7/2015,Ocelot Two Lost Souls,21,3.75,VA,IPA,Dulles,7-8%,IPA,2015,1
0.085,Ocelot Brewing Company,2/9/2017,Ocelot Uber Home,3,3.3,VA,IIPA - Imperial / Double IPA,Dulles,8% and more,IPA,2017,1
0.084,Ocelot Brewing Company,4/16/2016,Ocelot Undamaged,21,3.64,VA,Stout,Dulles,8% and more,Porter / Stout,2016,0
0.06,Ocelot Brewing Company,6/25/2016,Ocelot Vacant Stares,7,3.53,VA,IPA,Dulles,6-7%,IPA,2016,1
0.069,Ocelot Brewing Company,4/16/2016,Ocelot Vandals,11,3.59,VA,IPA - Hazy / NEIPA,Dulles,6-7%,NEIPA,2016,1
0.085,Ocelot Brewing Company,10/5/2018,Ocelot Walking With Spiders,3,3.34,VA,Stout - Imperial,Dulles,8% and more,Porter / Stout,2018,0
0.065,Ocelot Brewing Company,8/3/2017,Ocelot Wandering Soul,5,3.34,VA,IPA,Dulles,6-7%,IPA,2017,1
0.073,Ocelot Brewing Company,10/16/2015,Ocelot Watch Me Disappear,10,3.46,VA,IPA - Hazy / NEIPA,Dulles,7-8%,NEIPA,2015,1
0.07,Ocelot Brewing Company,3/20/2017,Ocelot Waterfalls,6,3.37,VA,IPA,Dulles,7-8%,IPA,2017,1
0.077,Ocelot Brewing Company,6/20/2015,Ocelot Waves of Joy,3,3.24,VA,Saison / Farmhouse / Grisette,Dulles,7-8%,Farmhouse Ale,2015,1
0.053,Ocelot Brewing Company,10/22/2015,Ocelot Weird Creatures,6,3.28,VA,Saison / Farmhouse / Grisette,Dulles,5-6%,Farmhouse Ale,2015,1
0.085,Ocelot Brewing Company,5/1/2016,Ocelot Wicked Garden,14,3.47,VA,IIPA - Imperial / Double IPA,Dulles,8% and more,IPA,2016,1
0.055,Ocelot Brewing Company,9/18/2015,Ocelot Witching Hour,7,3.08,VA,Märzen / Oktoberfest Bier,Dulles,5-6%,Other Lager,2015,0
0.066,Ocelot Brewing Company,6/29/2015,Ocelot Wonders of Nature,7,3.31,VA,Sour / Wild Beer,Dulles,6-7%,Sour,2015,0
0.054000000000000006,Ocelot Brewing Company,3/30/2018,Ocelot Wonders of Nature (Peach),1,3.11,VA,Sour / Wild Beer,Dulles,5-6%,Sour,2018,0
0.047,Old 690 Brewing Company,3/21/2015,Old 690 21 Session IPA,3,3.27,VA,ISA - Session IPA,Purcellville,4-5%,IPA,2015,1
0.087,Old 690 Brewing Company,8/31/2018,Old 690 4 Year DIPA,1,3.11,VA,IIPA - Imperial / Double IPA,Purcellville,8% and more,IPA,2018,1
0.044,Old 690 Brewing Company,9/1/2014,Old 690 44^2,2,3.0,VA,ISA - Session IPA,Purcellville,4-5%,IPA,2014,1
0.061,Old 690 Brewing Company,3/22/2015,Old 690 Amber Ale,3,3.18,VA,Red Ale / Intl Amber Ale,Purcellville,6-7%,Red Ale,2015,1
0.056,Old 690 Brewing Company,9/1/2014,Old 690 Angry Neighbor,8,3.13,VA,Pale Ale - American / APA,Purcellville,5-6%,Pale Ale,2014,1
0.052000000000000005,Old 690 Brewing Company,6/25/2017,Old 690 Australian Sparkling Ale,1,2.98,VA,Blonde Ale / Golden Ale,Purcellville,5-6%,Pale Ale,2017,1
0.054000000000000006,Old 690 Brewing Company,9/1/2014,Old 690 Barn Find Brown Ale,4,3.1,VA,Brown Ale,Purcellville,5-6%,Amber Ale,2014,1
0.048,Old 690 Brewing Company,9/1/2014,Old 690 Beer (Blonde Ale),8,3.02,VA,Blonde Ale / Golden Ale,Purcellville,4-5%,Pale Ale,2014,1
0.068,Old 690 Brewing Company,8/20/2017,Old 690 Beeraccino White Stout,1,3.04,VA,Stout,Purcellville,6-7%,Porter / Stout,2017,0
0.069,Old 690 Brewing Company,9/1/2014,Old 690 Bitter Neighbor IPA,8,3.27,VA,IPA,Purcellville,6-7%,IPA,2014,1
0.071,Old 690 Brewing Company,3/21/2015,Old 690 Black IPA,4,3.31,VA,IPA - Black/Brown/Cascadian Dark,Purcellville,7-8%,IPA,2015,1
0.086,Old 690 Brewing Company,10/31/2014,Old 690 Black Widow Breeder,5,3.45,VA,IIPA - Imperial / Double IPA,Purcellville,8% and more,IPA,2014,1
0.048,Old 690 Brewing Company,7/9/2017,Old 690 Blueberry Blonde,1,3.02,VA,Blonde Ale / Golden Ale,Purcellville,4-5%,Pale Ale,2017,1
0.07,Old 690 Brewing Company,9/5/2016,Old 690 Cali Or Bust IPA,1,3.04,VA,IPA,Purcellville,7-8%,IPA,2016,1
0.059,Old 690 Brewing Company,11/27/2015,Old 690 Chocolate Milk Stout,1,3.09,VA,Stout - Milk / Sweet,Purcellville,5-6%,Porter / Stout,2015,0
0.095,Old 690 Brewing Company,9/5/2016,Old 690 Confess Your Sins,1,3.02,VA,Tripel,Purcellville,8% and more,Strong Ale,2016,1
0.067,Old 690 Brewing Company,8/9/2015,Old 690 DLN Petite Saison,1,3.02,VA,Saison / Farmhouse / Grisette,Purcellville,6-7%,Farmhouse Ale,2015,1
0.057,Old 690 Brewing Company,9/5/2016,Old 690 Gnarly Boar,2,3.11,VA,Pale Ale - American / APA,Purcellville,5-6%,Pale Ale,2016,1
0.04,Old 690 Brewing Company,7/5/2015,Old 690 Gose-Rita,1,3.09,VA,Gose,Purcellville,4-5%,Sour,2015,0
0.08900000000000001,Old 690 Brewing Company,3/21/2015,Old 690 Happy Neighbor Tripel,3,2.99,VA,Tripel,Purcellville,8% and more,Strong Ale,2015,1
0.054000000000000006,Old 690 Brewing Company,6/15/2015,Old 690 Hefeweizen,4,3.16,VA,Weissbier - Hefeweizen,Purcellville,5-6%,Wheat,2015,0
0.06,Old 690 Brewing Company,7/9/2017,Old 690 Hillsboro Gap IPA,2,3.11,VA,IPA,Purcellville,6-7%,IPA,2017,1
0.055,Old 690 Brewing Company,9/5/2016,Old 690 Hogg Boss Stout,1,3.06,VA,Stout,Purcellville,5-6%,Porter / Stout,2016,0
0.048,Old 690 Brewing Company,9/5/2016,Old 690 Late Harvest Peach Blonde,2,3.19,VA,Flavored - Fruit,Purcellville,4-5%,Specialty,2016,0
0.054000000000000006,Old 690 Brewing Company,9/28/2014,Old 690 Loco Coco,6,3.29,VA,Brown Ale,Purcellville,5-6%,Amber Ale,2014,1
0.055,Old 690 Brewing Company,11/27/2015,Old 690 My Neighbor Steve,1,3.06,VA,Stout,Purcellville,5-6%,Porter / Stout,2015,0
0.063,Old 690 Brewing Company,6/15/2015,Old 690 Oatmeal Stout,3,3.22,VA,Stout - Milk / Sweet,Purcellville,6-7%,Porter / Stout,2015,0
0.059,Old 690 Brewing Company,1/18/2016,Old 690 Ol' Man Winter (5.9%),1,2.96,VA,Flavored - Other,Purcellville,5-6%,Specialty,2016,0
0.055,Old 690 Brewing Company,10/12/2014,Old 690 Pot Hole Porter,7,3.33,VA,Porter,Purcellville,5-6%,Porter / Stout,2014,0
0.046,Old 690 Brewing Company,9/1/2014,Old 690 Roadside Peach Wheat,3,2.91,VA,Flavored - Fruit,Purcellville,4-5%,Specialty,2014,0
0.047,Old 690 Brewing Company,9/1/2014,Old 690 Roadside Raspberry Wheat,7,3.22,VA,Flavored - Fruit,Purcellville,4-5%,Specialty,2014,0
0.067,Old 690 Brewing Company,8/31/2018,Old 690 Saison (Apricot),1,3.04,VA,Saison / Farmhouse / Grisette,Purcellville,6-7%,Farmhouse Ale,2018,1
0.055,Old 690 Brewing Company,3/21/2015,Old 690 Sour Neighbor Sour Peach,2,2.97,VA,Sour / Wild Beer,Purcellville,5-6%,Sour,2015,0
0.051,Old 690 Brewing Company,3/22/2015,Old 690 Stoner Point,3,3.24,VA,Smoked - Rauchbier,Purcellville,5-6%,Specialty,2015,0
0.052000000000000005,Old 690 Brewing Company,6/15/2015,Old 690 Strawberry Blonde,1,2.89,VA,Flavored - Fruit,Purcellville,5-6%,Specialty,2015,0
0.059,Old 690 Brewing Company,11/27/2015,Old 690 Sweet Smokin Ale,1,3.04,VA,Smoked - Rauchbier,Purcellville,5-6%,Specialty,2015,0
0.043,Old 690 Brewing Company,8/31/2018,Old 690 Tropical Gose,1,3.06,VA,Gose,Purcellville,4-5%,Sour,2018,0
0.055,Old 690 Brewing Company,11/23/2014,Old 690 Vanilla Porter,4,3.36,VA,Porter,Purcellville,5-6%,Porter / Stout,2014,0
0.081,Old 690 Brewing Company,7/9/2017,Old 690 Wee Heavy,1,3.04,VA,Scotch Ale / Wee Heavy,Purcellville,8% and more,Strong Ale,2017,1
0.04,Old 690 Brewing Company,6/15/2015,Old 690 What Gose Around,4,3.04,VA,Gose,Purcellville,4-5%,Sour,2015,0
0.08900000000000001,Old 690 Brewing Company,11/23/2014,Old 690 Whiskey Barrel Porter,2,2.91,VA,Porter,Purcellville,8% and more,Porter / Stout,2014,0
0.054000000000000006,Old 690 Brewing Company,9/1/2014,Old 690 Wicked Old Lady Pumpkin Ale,8,3.06,VA,Flavored - Other,Purcellville,5-6%,Specialty,2014,0
0.049,Old 690 Brewing Company,8/9/2015,Old 690 Witty Neighbor,1,3.04,VA,Witbier / Belgian White Ale,Purcellville,4-5%,Ale,2015,1
0.06,Old Bust Head Brewing Company,12/7/2015,Handsome Beer Brett Nelson,2,3.23,VA,Saison / Farmhouse / Grisette,Warrenton,6-7%,Farmhouse Ale,2015,1
0.07,Old Bust Head Brewing Company,4/22/2017,Handsome Beer Export Stout,1,2.98,VA,Stout - Extra / Foreign,Warrenton,7-8%,Porter / Stout,2017,0
0.06,Old Bust Head Brewing Company,9/20/2015,Handsome Beer Free Range,1,3.23,VA,IPA,Warrenton,6-7%,IPA,2015,1
0.059,Old Bust Head Brewing Company,9/4/2015,Handsome Beer Galaxy Saison,6,3.49,VA,Saison / Farmhouse / Grisette,Warrenton,5-6%,Farmhouse Ale,2015,1
