abv,address,brewery,country,date_added,google_map_link,link,name,num_ratings,postal_code,rating,state,style,style_rating,town
0.066,25 Potomac Ave SE, Bardo Brewing,USA,1/4/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=Bardo+Brewing%2C25+Potomac+Ave+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bardo-summit-pale-ale/387104/,Bardo Summit Pale Ale,2,20003,3.02,Washington DC,IPA,,Washington
0.06,25 Potomac Ave SE, Bardo Brewing,USA,11/20/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Bardo+Brewing%2C25+Potomac+Ave+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bardo-tatonka/300206/,Bardo Tatonka,2,20003,3.07,Washington DC,Stout,,Washington
,25 Potomac Ave SE, Bardo Brewing,USA,7/4/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Bardo+Brewing%2C25+Potomac+Ave+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bardo-white-lightnin39-barleywine/529456/,Bardo White Lightnin' Barleywine,2,20003,2.88,Washington DC,BarleyWine / WheatWine / RyeWine,,Washington
0.06,25 Potomac Ave SE, Bardo Brewing,USA,11/20/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Bardo+Brewing%2C25+Potomac+Ave+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bardo-zeus/300204/,Bardo Zeus,8,20003,3.15,Washington DC,IPA,,Washington
0.068,300 Tingey Street SE, Bluejacket,USA,4/10/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-arizona-wilderness-potential-grizzlies/503291/,Bluejacket / Arizona Wilderness Potential Grizzlies ,3,20003,3.21,Washington DC,Saison / Farmhouse / Grisette,,Washington
0.049,300 Tingey Street SE, Bluejacket,USA,7/30/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-ben-middlemiss-space-cadet/350525/,Bluejacket / Ben Middlemiss Space Cadet,6,20003,3.4,Washington DC,Pale Ale - American / APA,,Washington
0.067,300 Tingey Street SE, Bluejacket,USA,5/15/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-brooklyn-new-belgium-rheinard-de-vos/265728/,Bluejacket / Brooklyn / New Belgium Rheinard de Vos,26,20003,3.65,Washington DC,Sour - Flanders Red / Bruin,77.0,Washington
0.048,300 Tingey Street SE, Bluejacket,USA,5/15/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-brooklyn-new-belgium-twee-horsen/265724/,Bluejacket / Brooklyn / New Belgium Twee Horsen,16,20003,3.17,Washington DC,Sour / Wild Beer,12.0,Washington
0.07,300 Tingey Street SE, Bluejacket,USA,5/15/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-brooklyn-new-belgium-wild-horse-running-porter/265727/,Bluejacket / Brooklyn / New Belgium Wild Horse Running Porter,21,20003,3.44,Washington DC,Porter,79.0,Washington
0.076,300 Tingey Street SE, Bluejacket,USA,11/6/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-brouwerij-het-nest-52-pick-up/297566/,Bluejacket / Brouwerij Het Nest 52 Pick Up,6,20003,3.15,Washington DC,Belgian Ale - Pale / Golden,,Washington
0.035,300 Tingey Street SE, Bluejacket,USA,9/12/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-cloudwater-twilights/449126/,Bluejacket / Cloudwater Twilights,10,20003,3.61,Washington DC,Saison / Farmhouse / Grisette,90.0,Washington
0.105,300 Tingey Street SE, Bluejacket,USA,6/2/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-country-boy-man-o39-war/423208/,Bluejacket / Country Boy Man o' War,9,20003,3.24,Washington DC,Sour - Flanders Red / Bruin,26.0,Washington
0.06,300 Tingey Street SE, Bluejacket,USA,7/1/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-de-la-senne-grayjacket/430574/,Bluejacket / De La Senne Grayjacket,3,20003,3.21,Washington DC,Saison / Farmhouse / Grisette,,Washington
0.05,300 Tingey Street SE, Bluejacket,USA,10/19/2013,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-freigeist-bitterschon/234803/,Bluejacket / Freigeist Bitterschön,14,20003,3.18,Washington DC,Kölsch / Kölsch-Style,93.0,Washington
0.05,300 Tingey Street SE, Bluejacket,USA,1/3/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-freigeist-lagerfarm/386937/,Bluejacket / Freigeist Lagerfarm,17,20003,3.37,Washington DC,Pale Lager - Intl / Premium,98.0,Washington
0.095,300 Tingey Street SE, Bluejacket,USA,11/7/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-funky-buddha-bama-breeze/297869/,Bluejacket / Funky Buddha Bama Breeze,8,20003,3.2,Washington DC,Strong Ale - American,,Washington
0.042,300 Tingey Street SE, Bluejacket,USA,5/11/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-great-raft-disaster-proof/265148/,Bluejacket / Great Raft Disaster Proof,9,20003,2.96,Washington DC,Specialty Grain - Other,37.0,Washington
0.054,300 Tingey Street SE, Bluejacket,USA,2/9/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-great-raft-it39s-me-not-you/486061/,"Bluejacket / Great Raft It's Me, Not You",2,20003,3.16,Washington DC,Pale Ale - American / APA,,Washington
0.077,300 Tingey Street SE, Bluejacket,USA,5/12/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-great-raft-nobody39s-darling/265290/,Bluejacket / Great Raft Nobody's Darling,10,20003,3.28,Washington DC,Schwarzbier / Black Lager,81.0,Washington
0.09,300 Tingey Street SE, Bluejacket,USA,8/13/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-hardywood-rar-favorite-things/647864/,Bluejacket / Hardywood / RAR Favorite Things,1,20003,3.17,Washington DC,Stout - Imperial,,Washington
0.08,300 Tingey Street SE, Bluejacket,USA,6/1/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-hardywood-rar-nashville-skyline/623991/,Bluejacket / Hardywood / RAR Nashville Skyline,2,20003,3.14,Washington DC,IIPA - Imperial / Double IPA,,Washington
0.08,300 Tingey Street SE, Bluejacket,USA,5/8/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-hardywood-exiles/511954/,Bluejacket / Hardywood Exiles,1,20003,3.06,Washington DC,IIPA - Imperial / Double IPA,,Washington
0.111,300 Tingey Street SE, Bluejacket,USA,2/20/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-haw-river-starpoint-brah39klava/397096/,Bluejacket / Haw River / Starpoint Brah'klava,10,20003,3.11,Washington DC,Flavored - Other,53.0,Washington
0.06,300 Tingey Street SE, Bluejacket,USA,8/19/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-intangible-ales-gene-turns-10k/282579/,Bluejacket / Intangible Ales Gene Turns 10k,59,20003,3.67,Washington DC,Sour / Wild Beer,79.0,Washington
0.06,300 Tingey Street SE, Bluejacket,USA,8/19/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-intangible-ales-travlr39s-11k/282637/,Bluejacket / Intangible Ales Travlr's 11k,38,20003,3.59,Washington DC,Sour / Wild Beer,61.0,Washington
0.06,300 Tingey Street SE, Bluejacket,USA,8/19/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-intangible-ales-travlr39s-12k/282638/,Bluejacket / Intangible Ales Travlr's 12k,43,20003,3.6,Washington DC,Sour / Wild Beer,68.0,Washington
0.071,300 Tingey Street SE, Bluejacket,USA,10/29/2013,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-maine-beer-the-duel/235620/,Bluejacket / Maine Beer The Duel,10,20003,3.24,Washington DC,IPA,42.0,Washington
0.049,300 Tingey Street SE, Bluejacket,USA,9/7/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-moor-fields-of-friendly-strife/359408/,Bluejacket / Moor Fields of Friendly Strife,8,20003,3.26,Washington DC,Saison / Farmhouse / Grisette,,Washington
0.049,300 Tingey Street SE, Bluejacket,USA,10/28/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-moor-fields-of-friendly-strife-apricots/371376/,Bluejacket / Moor Fields of Friendly Strife: Apricots,7,20003,3.38,Washington DC,Saison / Farmhouse / Grisette,,Washington
0.055,300 Tingey Street SE, Bluejacket,USA,5/23/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-nogne-o-gauntlet/267215/,Bluejacket / Nøgne Ø Gauntlet,14,20003,3.27,Washington DC,IPA - Black/Brown/Cascadian Dark,24.0,Washington
0.055,300 Tingey Street SE, Bluejacket,USA,9/12/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-nogne-o-gauntlet-cranberry/286890/,Bluejacket / Nøgne Ø Gauntlet (Cranberry),1,20003,2.83,Washington DC,IPA - Black/Brown/Cascadian Dark,,Washington
0.07,300 Tingey Street SE, Bluejacket,USA,4/24/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-ocelot-mixed-up-torn-down/612370/,Bluejacket / Ocelot Mixed Up/Torn Down,2,20003,3.35,Washington DC,IPA,,Washington
0.091,300 Tingey Street SE, Bluejacket,USA,11/3/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-otter-creek-dominant-wavelength/461723/,Bluejacket / Otter Creek Dominant Wavelength,6,20003,3.35,Washington DC,IIPA - Imperial / Double IPA,,Washington
0.044,300 Tingey Street SE, Bluejacket,USA,3/29/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-oxbow-wolfstur/323820/,Bluejacket / Oxbow Wolfstur,8,20003,3.32,Washington DC,Kölsch / Kölsch-Style,,Washington
0.07,300 Tingey Street SE, Bluejacket,USA,12/6/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-prairie-homemade-tots/574109/,Bluejacket / Prairie Homemade Tots,4,20003,3.4,Washington DC,IPA,,Washington
0.097,300 Tingey Street SE, Bluejacket,USA,5/11/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-schlafly-fields-of-fire/265146/,Bluejacket / Schlafly Fields of Fire,5,20003,3.24,Washington DC,Scotch Ale / Wee Heavy,,Washington
0.08,300 Tingey Street SE, Bluejacket,USA,12/9/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-starpoint-85-vagabond/470878/,Bluejacket / Starpoint 85 Vagabond,5,20003,3.43,Washington DC,IIPA - Imperial / Double IPA,,Washington
0.059,300 Tingey Street SE, Bluejacket,USA,5/1/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-stillwater-pyro/263325/,Bluejacket / Stillwater Pyro,18,20003,3.17,Washington DC,Gose,38.0,Washington
0.056,300 Tingey Street SE, Bluejacket,USA,10/19/2013,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-struise-bombshell/234812/,Bluejacket / Struise Bombshell,5,20003,3.02,Washington DC,Belgian Ale - Pale / Golden,,Washington
0.059,300 Tingey Street SE, Bluejacket,USA,10/24/2013,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-struise-trouble/234815/,Bluejacket / Struise Trouble,8,20003,3.05,Washington DC,Sour - Flanders Red / Bruin,,Washington
0.07,300 Tingey Street SE, Bluejacket,USA,9/3/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-terrapin-bretta-world-peach/285230/,Bluejacket / Terrapin Bretta World Peach,10,20003,3.18,Washington DC,Sour / Wild Beer,16.0,Washington
0.069,300 Tingey Street SE, Bluejacket,USA,5/1/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-trois-dames-lullaby/263321/,Bluejacket / Trois Dames Lullaby,3,20003,2.96,Washington DC,Witbier / Belgian White Ale,,Washington
0.068,300 Tingey Street SE, Bluejacket,USA,3/10/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-victory-brett-mason/401986/,Bluejacket / Victory Brett Mason,13,20003,3.47,Washington DC,Sour / Wild Beer,43.0,Washington
0.067,300 Tingey Street SE, Bluejacket,USA,8/26/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-1812-project-1-strong-ale/283726/,Bluejacket 1812 Project #1: Strong Ale,2,20003,2.98,Washington DC,Strong Ale - English,,Washington
0.058,300 Tingey Street SE, Bluejacket,USA,2/12/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-1812-project-blend-porter/314746/,Bluejacket 1812 Project Blend: Porter ,15,20003,3.35,Washington DC,Porter,66.0,Washington
0.086,300 Tingey Street SE, Bluejacket,USA,12/22/2013,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-9-pound-hammer-2013-2017/243112/,Bluejacket 9 Pound Hammer (2013-2017),26,20003,3.46,Washington DC,IIPA - Imperial / Double IPA,40.0,Washington
0.038,300 Tingey Street SE, Bluejacket,USA,2/12/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-a-little-golden-gem/314745/,Bluejacket A Little Golden Gem,28,20003,3.65,Washington DC,Gose - Flavored,95.0,Washington
0.08,300 Tingey Street SE, Bluejacket,USA,2/17/2019,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-academy-fight-song/705694/,Bluejacket Academy Fight Song,3,20003,3.24,Washington DC,IIPA - Imperial / Double IPA,,Washington
0.047,300 Tingey Street SE, Bluejacket,USA,10/16/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-anacostia-delta/368282/,Bluejacket Anacostia Delta,22,20003,3.56,Washington DC,Saison / Farmhouse / Grisette,87.0,Washington
0.075,300 Tingey Street SE, Bluejacket,USA,4/10/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-another-place/503292/,Bluejacket Another Place ,2,20003,3.19,Washington DC,IPA,,Washington
0.04,300 Tingey Street SE, Bluejacket,USA,6/16/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-anthem/426675/,Bluejacket Anthem,4,20003,3.36,Washington DC,Gose,,Washington
0.07,300 Tingey Street SE, Bluejacket,USA,2/17/2017,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-apostrophe-39/488499/,Bluejacket Apostrophe ('),2,20003,3.18,Washington DC,IPA,,Washington
0.122,300 Tingey Street SE, Bluejacket,USA,10/24/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-appleton-estate-barrel-aged-cashmere/295224/,Bluejacket Appleton Estate Barrel-Aged Cashmere,6,20003,3.25,Washington DC,Quadrupel / Abt,,Washington
0.048,300 Tingey Street SE, Bluejacket,USA,12/27/2018,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-baby-blue/690684/,Bluejacket Baby Blue,2,20003,3.04,Washington DC,Kölsch / Kölsch-Style,,Washington
0.04,300 Tingey Street SE, Bluejacket,USA,1/15/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-baker39s-dozen/246738/,Bluejacket Baker's Dozen,4,20003,2.96,Washington DC,Flavored - Other,,Washington
0.087,300 Tingey Street SE, Bluejacket,USA,11/11/2015,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-bear-mountain/374520/,Bluejacket Bear Mountain,7,20003,3.43,Washington DC,Saison / Farmhouse / Grisette,,Washington
0.072,300 Tingey Street SE, Bluejacket,USA,12/9/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-because-the-night/470880/,Bluejacket Because The Night,4,20003,3.35,Washington DC,Porter,,Washington
0.085,300 Tingey Street SE, Bluejacket,USA,6/13/2016,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-big-sleep/426080/,Bluejacket Big Sleep,5,20003,3.22,Washington DC,IIPA - Imperial / Double IPA,,Washington
0.077,300 Tingey Street SE, Bluejacket,USA,10/19/2013,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-bird-of-prey-ipa/234021/,Bluejacket Bird of Prey IPA ,17,20003,3.29,Washington DC,IPA,48.0,Washington
0.074,300 Tingey Street SE, Bluejacket,USA,12/22/2013,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-black-eye/243111/,Bluejacket Black Eye,11,20003,3.27,Washington DC,Porter,53.0,Washington
0.074,300 Tingey Street SE, Bluejacket,USA,8/31/2014,maps.google.com/maps?f=q&hl=en&geocode=&q=Bluejacket%2C300+Tingey+Street+SE%2C+Washington%2C+Washington+DC%2C+United+States%2C+20003,www.ratebeer.com/beer/bluejacket-black-eye-bitter-orange-peel/284749/,Bluejacket Black Eye (Bitter Orange Peel),1,20003,2.9,Washington DC,Porter,,Washington
